date,username,comment
"September  3, 2014  1:57AM",nyccarguy," the plot thickens i received a follow up email from the dealership here in stamford ""we recently provided you with a quote for a subaru impreza. please confirm you have received it-feel free to give me a call or reply this email."" so i fired an email back saying that i'm interested in a legacy instead of the impreza. 2.5i premium with eyesight. i list the vehicle's msrp &amp; invoice just to make certain he knows what i'm looking for. he then quickly replies ""you got the msrp perfect, invoice is $24,622, you can order for that amount plus $379 conveyance for a taxable $25,001. please allow 8-12 weeks for delivery."" no we are getting somewhere. i'm going to see if i can drive it tomorrow after work. interesting point that he's telling me the invoice is $24,622, but when i calculate it here on edmunds, it comes out to $24,277.  why the $345 discrepancy?"
"September  3, 2014  2:04AM",abacomike,
"September  3, 2014  2:11AM",nyccarguy," there's definitely ""hidden profit,"" the dealer's fee is $379, &amp; he's lying to me)."
"September  3, 2014  2:16AM",abacomike,
"September  3, 2014  2:48AM",mako1a, maybe the dealer just had a new toilet installed and when the dealer got the bill for the toilet he asked why so much and the plumber said parts are high and he said where do you get your parts and he said from bradd. bada bing an extra $379.
"September  3, 2014  2:57AM",stickguy," that lease discussion is a perfect segue to my story from tonight.  stopped to test out an honda.  at the end, asked for a lease quote.  salesdude wanders off.  i predict they are going back at about $300. she takes over, and wins.  comes back at $1500 down, about $348/mo.  seems nuts.  so i ask for residual and mf.  57% (seemed low, but was on a 2014).  but mf was .0027, or 6.14%!  ouch. so, i question the numbers, and get a response about how they take worst case and show that, just in case your credit is crap, so they don't have to up the quote.  never saw that before.  plus, some of the fees did not even apply.  about the only ""real"" number was was the selling price (which was actually pretty good i think). when i questioned everything (and converted the mf to an interest rate), he acted almost guilty and tried to explain how when they ran credit, if it was good the payment would go down.  yeah, right.  more likely if you had no clue, and just bit on the payment (seeing the big discount on the top line), guess what, you were getting that payment! i was explain this to the wife while we were waiting.  she had no clue how it worked, or the shell game they were doing, which imo was exactly the point. once i flagged it all, and was ready to leave, the manager came over, promising me his best ""wow me"" price, assuming i really did have good credit.   and of course, pushing to take it tonight.  that payment (same sales price) suddenly dropped to $275.  slightly more in line with what i was expecting. they actually had the same trick on the buy section.  a nice matrix of dp and monthly nut, just at the 3.29% ""mediocre credit"" rate, instead of the .09% good credit hfc rate.  pretty sure anyone that did not question it was getting bumped. really rubbed me the wrong way.  not that it would matter to me in the end, but still, just seemed sleazy."
"September  3, 2014  3:01AM",stickguy," jersey has no cooling off recourse.  you sign your name and drive over the curb, and you own it."
"September  3, 2014  3:19AM",mako1a," _ drive over the curb, and you own it._ i wonder how long you can leave the car there before the contract sets in stone."
"September  3, 2014  3:23AM",abacomike,
"September  3, 2014  4:10AM",mako1a," next time i buy a new car and it's sitting in the new car delivery space, i think i'll order chinese just to see how long i can go before making the transaction ""official""."
"September  3, 2014  4:12AM",abacomike,
"September  3, 2014  4:16AM",mako1a," when you drive off, do the salesguys put a tick mark on the board and do high fives?"
"September  3, 2014  4:17AM",stickguy," at the honda dealer i was at tonight, they actually ring a big bell when a sale is made."
"September  3, 2014  4:19AM",abacomike,
"September  3, 2014  4:22AM",abacomike,
"September  3, 2014  4:22AM",mako1a," when i dumped the old bronco on them trading for the first ford the salesguy asked why i traded it in. i responded...""i heard you guys were big laydowns"" he laughed pretty good."
"September  3, 2014 11:45AM",driver100," seems to me there are two kinds of dealers.  one kind is pretty good in that they give you a decent price up front, you do have to work a bit at getting a good discount and a good trade allowance...but, once they know you are knowledgeable they go with the flow and don't play games.  the sales manager at the audi dealership - which is in a high income area said, we deal with business people so they know the score. the other kind of dealer you have to watch like a hawk.  they are out to get you any way they can.  the volkswagen dealer in st petes started out like that but once i told them it was their last chance...my price or i walk they came around.  i think it is the way of the business...they test the waters to see what they can get a way with."
